Report_Data_Extracted,PHU_Num,PHU,LTC_Home,LTCH_Num,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases,1st_dose_staff_vac_rate,2nd_dose_staff_vac_rate,FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS,TOTAL_CASES,CASE_FATALITY_RATE,Daily_New_Cases,Date,PHU ID,Percent_at_least_one_dose,Percent_fully_vaccinated,Percent_3doses
2021-09-28,2251,Ottawa,Residence Saint-Louis,3013,Ottawa,198.0,6,9,<5,0.97,0.94,2021-09-28,CITY OF OTTAWA,2251.0,441,28697,579,29138,0.019870958885304414,31,2021-09-28,2251,0.8892233286738753,0.8374352477821313,0.0
2021-09-28,2237,Hamilton,"St. Joseph's Villa, Dundas",2975,Dundas,425.0,6,9,7,0.87,0.84,2021-09-28,CITY OF HAMILTON,2237.0,323,23656,405,23979,0.016889778556236707,25,2021-09-28,2237,0.8311753858609862,0.7714209857379628,0.0
2021-09-28,2253,Peel,Tall Pines Long Term Care Centre,M616,Brampton,160.0,<5,<5,<5,0.87,0.86,2021-09-28,PEEL REGION,2253.0,460,112754,967,113214,0.008541346476584168,39,2021-09-28,2253,0.858973553692544,0.7958383983191021,0.0
2021-09-28,2246,Niagara,The Meadows of Dorchester,M515,Niagara Falls,121.0,<5,<5,0,0.96,0.93,2021-09-28,NIAGARA REGION,2246.0,187,16887,430,17074,0.025184491039006676,25,2021-09-28,2246,0.8720907651217648,0.8131117996120885,0.0
2021-09-28,2268,Windsor-Essex,The Village at St. Clair,3046,Windsor,256.0,<5,63,0,0.94,0.9,2021-09-28,WINDSOR-ESSEX COUNTY,2268.0,294,18887,448,19181,0.023356446483499296,31,2021-09-28,2268,0.8515039579775502,0.7888349849020864,0.0
2021-09-28,3895,Toronto,Weston Terrace Care Community,2874,Toronto,224.0,<5,36,<5,0.96,0.94,2021-09-28,TORONTO,3895.0,1340,168512,3500,169852,0.020606174787462024,138,2021-09-28,3895,0.8350280177015912,0.7845771327447529,0.0
2021-09-29,2230,Durham,Bay Ridges,2895,Pickering,124.0,<5,0,<5,0.94,0.87,2021-09-29,DURHAM REGION,2230.0,160,26414,385,26574,0.014487845262286445,10,2021-09-29,2230,0.8795214775911958,0.8327187253765804,0.0
2021-09-29,5183,Huron Perth,Blue Water Rest Home,2987,Zurich,65.0,<5,0,<5,0.99,0.96,2021-09-29,HURON PERTH,5183.0,39,2093,65,2132,0.03048780487804878,4,2021-09-29,5183,0.8918983279564101,0.8418475826524768,0.0
2021-09-29,3895,Toronto,Copernicus Lodge,2937,Toronto,228.0,<5,22,<5,0.67,0.63,2021-09-29,TORONTO,3895.0,1273,168681,3505,169954,0.02062322746154842,107,2021-09-29,3895,0.835966850015095,0.786029316112817,0.0
2021-09-29,2240,Chatham-Kent,Copper Terrace,1115,Chatham,138.0,<5,0,<5,0.87,0.8,2021-09-29,CHATHAM-KENT,2240.0,98,2307,26,2405,0.010810810810810811,9,2021-09-29,2240,0.8311251105946966,0.767473962061889,0.0
2021-09-29,2241,Kingston Frontenac L & A,Extendicare Kingston,2616,Kingston,150.0,0,0,<5,0.99,0.9,2021-09-29,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,28,1686,6,1714,0.003500583430571762,4,2021-09-29,2241,0.8732759317286023,0.8203216046112822,0.0
2021-09-29,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,10,<5,<5,1.0,0.97,2021-09-29,HALTON REGION,2236.0,229,18337,222,18566,0.011957341376710116,20,2021-09-29,2236,0.8858767902065531,0.8471598462488669,0.0
2021-09-29,2230,Durham,Hillsdale Estates,M539,Oshawa,300.0,0,8,<5,0.85,0.84,2021-09-29,DURHAM REGION,2230.0,160,26414,385,26574,0.014487845262286445,10,2021-09-29,2230,0.8795214775911958,0.8327187253765804,0.0
2021-09-29,3895,Toronto,Ivan Franko Home (Etobicoke),2995,Toronto,85.0,6,<5,<5,0.75,0.74,2021-09-29,TORONTO,3895.0,1273,168681,3505,169954,0.02062322746154842,107,2021-09-29,3895,0.835966850015095,0.786029316112817,0.0
2021-09-29,2237,Hamilton,Macassa  Lodge,M552,Hamilton,270.0,<5,13,8,0.94,0.9,2021-09-29,CITY OF HAMILTON,2237.0,321,23697,405,24018,0.016862353235073693,39,2021-09-29,2237,0.8321289484787029,0.7729738930196062,0.0
2021-09-29,4913,South West,Maple Manor Nursing Home,1049,Tillsonburg,107.0,0,20,<5,0.94,0.88,2021-09-29,OXFORD ELGIN-ST.THOMAS,4913.0,35,4152,85,4187,0.02030093145450203,9,2021-09-29,4913,0.8611072422087627,0.8094417111172177,0.0
2021-09-29,2251,Ottawa,Peter D. Clark Centre,M609,Ottawa,216.0,0,8,0,0.95,0.9,2021-09-29,CITY OF OTTAWA,2251.0,414,28763,579,29177,0.019844397984713987,39,2021-09-29,2251,0.8902247975689398,0.8392368555357063,0.0
2021-09-29,2237,Hamilton,Pine Villa Nursing Home,2750,Stoney Creek,41.0,0,0,<5,0.87,0.82,2021-09-29,CITY OF HAMILTON,2237.0,321,23697,405,24018,0.016862353235073693,39,2021-09-29,2237,0.8321289484787029,0.7729738930196062,0.0
2021-09-29,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,5,6,0,0.83,0.77,2021-09-29,NIAGARA REGION,2246.0,194,16911,431,17105,0.02519731072785735,32,2021-09-29,2246,0.8729626316229961,0.8146507699320626,0.0
2021-09-29,2251,Ottawa,Residence Saint-Louis,3013,Ottawa,198.0,5,10,<5,0.97,0.94,2021-09-29,CITY OF OTTAWA,2251.0,414,28763,579,29177,0.019844397984713987,39,2021-09-29,2251,0.8902247975689398,0.8392368555357063,0.0
2021-09-29,2237,Hamilton,"St. Joseph's Villa, Dundas",2975,Dundas,425.0,6,9,7,0.87,0.84,2021-09-29,CITY OF HAMILTON,2237.0,321,23697,405,24018,0.016862353235073693,39,2021-09-29,2237,0.8321289484787029,0.7729738930196062,0.0
2021-09-29,2253,Peel,Tall Pines Long Term Care Centre,M616,Brampton,160.0,<5,<5,<5,0.87,0.86,2021-09-29,PEEL REGION,2253.0,414,112834,966,113248,0.00852995196383159,33,2021-09-29,2253,0.860212058176211,0.7978900100622331,0.0
2021-09-29,2246,Niagara,The Meadows of Dorchester,M515,Niagara Falls,121.0,<5,<5,0,0.96,0.93,2021-09-29,NIAGARA REGION,2246.0,194,16911,431,17105,0.02519731072785735,32,2021-09-29,2246,0.8729626316229961,0.8146507699320626,0.0
2021-09-29,2268,Windsor-Essex,The Village at St. Clair,3046,Windsor,256.0,<5,63,0,0.94,0.9,2021-09-29,WINDSOR-ESSEX COUNTY,2268.0,286,18928,448,19214,0.02331633184136567,33,2021-09-29,2268,0.8525521307487591,0.7904435304957645,0.0
2021-09-29,3895,Toronto,Weston Terrace Care Community,2874,Toronto,224.0,<5,36,<5,0.96,0.94,2021-09-29,TORONTO,3895.0,1273,168681,3505,169954,0.02062322746154842,107,2021-09-29,3895,0.835966850015095,0.786029316112817,0.0
2021-10-01,5183,Huron Perth,Blue Water Rest Home,2987,Zurich,65.0,<5,0,<5,0.99,0.97,2021-10-01,HURON PERTH,5183.0,44,2103,65,2147,0.030274802049371215,10,2021-10-01,5183,0.8940245278418788,0.8466499594604555,0.0
2021-10-01,3895,Toronto,Copernicus Lodge,2937,Toronto,228.0,<5,22,<5,1.0,0.88,2021-10-01,TORONTO,3895.0,1189,168965,3509,170154,0.020622494916369877,110,2021-10-01,3895,0.8376271718934468,0.7885986485723613,0.0
2021-10-01,2240,Chatham-Kent,Copper Terrace,1115,Chatham,138.0,<5,0,<5,0.94,0.9,2021-10-01,CHATHAM-KENT,2240.0,113,2336,27,2449,0.011024908125765618,25,2021-10-01,2240,0.8339592717821074,0.7706495442213582,0.0
2021-10-01,2241,Kingston Frontenac L & A,Extendicare Kingston,2616,Kingston,150.0,0,0,<5,0.99,0.99,2021-10-01,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,43,1695,6,1738,0.0034522439585730723,12,2021-10-01,2241,0.8751200854739224,0.823376040366676,0.0
2021-10-01,2230,Durham,Glen Hill Terrace,3053,Whitby,160.0,<5,0,0,0.97,0.96,2021-10-01,DURHAM REGION,2230.0,199,26458,385,26657,0.01444273549161571,40,2021-10-01,2230,0.8814222181748115,0.8356895001713054,0.0
2021-10-01,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,<5,<5,<5,1.0,1.0,2021-10-01,HALTON REGION,2236.0,213,18387,222,18600,0.011935483870967743,17,2021-10-01,2236,0.8872048987865214,0.8494505111928607,0.0
2021-10-01,3895,Toronto,Ivan Franko Home (Etobicoke),2995,Toronto,85.0,6,<5,6,0.98,0.92,2021-10-01,TORONTO,3895.0,1189,168965,3509,170154,0.020622494916369877,110,2021-10-01,3895,0.8376271718934468,0.7885986485723613,0.0
2021-10-01,2237,Hamilton,Macassa  Lodge,M552,Hamilton,270.0,0,13,<5,0.98,0.96,2021-10-01,CITY OF HAMILTON,2237.0,313,23788,406,24101,0.016845774034272436,42,2021-10-01,2237,0.834373205087595,0.7769360081279548,0.0
2021-10-01,4913,South West,Maple Manor Nursing Home,1049,Tillsonburg,107.0,0,20,<5,1.0,0.98,2021-10-01,OXFORD ELGIN-ST.THOMAS,4913.0,46,4162,85,4208,0.020199619771863117,7,2021-10-01,4913,0.8618695205363428,0.8113803448885945,0.0
2021-10-01,2251,Ottawa,Peter D. Clark Centre,M609,Ottawa,216.0,0,8,0,0.86,0.84,2021-10-01,CITY OF OTTAWA,2251.0,403,28883,580,29286,0.0198046848323431,55,2021-10-01,2251,0.8913728228876723,0.8419392671660688,0.0
2021-10-01,2237,Hamilton,Pine Villa Nursing Home,2750,Stoney Creek,41.0,0,0,<5,1.0,1.0,2021-10-01,CITY OF HAMILTON,2237.0,313,23788,406,24101,0.016845774034272436,42,2021-10-01,2237,0.834373205087595,0.7769360081279548,0.0
2021-10-01,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,<5,7,0,0.93,0.88,2021-10-01,NIAGARA REGION,2246.0,215,16965,431,17180,0.025087310826542492,32,2021-10-01,2246,0.8747819318059012,0.8181715505004091,0.0
2021-10-01,2251,Ottawa,Residence Saint-Louis,3013,Ottawa,198.0,5,10,<5,0.99,0.97,2021-10-01,CITY OF OTTAWA,2251.0,403,28883,580,29286,0.0198046848323431,55,2021-10-01,2251,0.8913728228876723,0.8419392671660688,0.0
2021-10-01,2237,Hamilton,"St. Joseph's Villa, Dundas",2975,Dundas,425.0,6,9,7,1.0,0.95,2021-10-01,CITY OF HAMILTON,2237.0,313,23788,406,24101,0.016845774034272436,42,2021-10-01,2237,0.834373205087595,0.7769360081279548,0.0
2021-10-01,2253,Peel,Tall Pines Long Term Care Centre,M616,Brampton,160.0,<5,<5,<5,0.91,0.88,2021-10-01,PEEL REGION,2253.0,436,112956,972,113392,0.0085720333004092,65,2021-10-01,2253,0.8620841015485001,0.8013429447981211,0.0
2021-10-01,2246,Niagara,The Meadows of Dorchester,M515,Niagara Falls,121.0,0,<5,0,1.0,0.99,2021-10-01,NIAGARA REGION,2246.0,215,16965,431,17180,0.025087310826542492,32,2021-10-01,2246,0.8747819318059012,0.8181715505004091,0.0
2021-10-01,2268,Windsor-Essex,The Village at St. Clair,3046,Windsor,256.0,<5,63,0,0.96,0.93,2021-10-01,WINDSOR-ESSEX COUNTY,2268.0,293,19002,450,19295,0.023322104172065303,43,2021-10-01,2268,0.8546080559564416,0.7939224352149306,0.0
2021-10-01,3895,Toronto,Weston Terrace Care Community,2874,Toronto,224.0,<5,36,<5,0.99,0.97,2021-10-01,TORONTO,3895.0,1189,168965,3509,170154,0.020622494916369877,110,2021-10-01,3895,0.8376271718934468,0.7885986485723613,0.0
2021-10-03,5183,Huron Perth,Blue Water Rest Home,2987,Zurich,65.0,<5,0,<5,0.99,0.97,2021-10-03,HURON PERTH,5183.0,48,2115,65,2163,0.03005085529357374,7,2021-10-03,5183,0.8954306546994687,0.8494083494452036,0.0
2021-10-03,3895,Toronto,Copernicus Lodge,2937,Toronto,228.0,<5,22,<5,1.0,0.88,2021-10-03,TORONTO,3895.0,1173,169239,3511,170412,0.020603009177757436,110,2021-10-03,3895,0.8390718691476384,0.7911857758927497,0.0
2021-10-03,2240,Chatham-Kent,Copper Terrace,1115,Chatham,138.0,<5,0,<5,0.94,0.9,2021-10-03,CHATHAM-KENT,2240.0,126,2359,27,2485,0.010865191146881288,20,2021-10-03,2240,0.836797104162766,0.7749962370269209,0.0
2021-10-03,2241,Kingston Frontenac L & A,Extendicare Kingston,2616,Kingston,150.0,0,0,<5,0.99,0.99,2021-10-03,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,35,1705,6,1740,0.0034482758620689655,2,2021-10-03,2241,0.8770989145170993,0.8264663895348315,0.0
2021-10-03,2230,Durham,Glen Hill Terrace,3053,Whitby,160.0,<5,0,0,0.97,0.96,2021-10-03,DURHAM REGION,2230.0,175,26519,385,26694,0.014422716715366749,23,2021-10-03,2230,0.8830902943399244,0.8389612394405614,0.0
2021-10-03,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,<5,<5,<5,1.0,1.0,2021-10-03,HALTON REGION,2236.0,196,18444,222,18640,0.011909871244635193,25,2021-10-03,2236,0.8884188931826769,0.8518088709916587,0.0
2021-10-03,3895,Toronto,Ivan Franko Home (Etobicoke),2995,Toronto,85.0,6,<5,6,0.98,0.92,2021-10-03,TORONTO,3895.0,1173,169239,3511,170412,0.020603009177757436,110,2021-10-03,3895,0.8390718691476384,0.7911857758927497,0.0
2021-10-03,2237,Hamilton,Macassa  Lodge,M552,Hamilton,270.0,0,13,<5,0.98,0.96,2021-10-03,CITY OF HAMILTON,2237.0,309,23860,406,24169,0.016798378087632918,24,2021-10-03,2237,0.8359938015143967,0.780166686162893,0.0
2021-10-03,4913,South West,Maple Manor Nursing Home,1049,Tillsonburg,107.0,0,20,<5,1.0,0.98,2021-10-03,OXFORD ELGIN-ST.THOMAS,4913.0,61,4178,85,4239,0.020051899032790754,8,2021-10-03,4913,0.8633244369492303,0.814879296520623,0.0
2021-10-03,2246,Niagara,Maple Park Lodge,2891,Fort Erie,96.0,12,0,<5,1.0,0.97,2021-10-03,NIAGARA REGION,2246.0,229,17010,432,17239,0.02505945820523232,28,2021-10-03,2246,0.8762664612539439,0.8211357340945304,0.0
2021-10-03,2251,Ottawa,Peter D. Clark Centre,M609,Ottawa,216.0,0,8,0,0.86,0.84,2021-10-03,CITY OF OTTAWA,2251.0,415,28988,580,29403,0.0197258783117369,47,2021-10-03,2251,0.8923350620329671,0.8444140722293711,0.0
2021-10-03,2237,Hamilton,Pine Villa Nursing Home,2750,Stoney Creek,41.0,0,0,<5,1.0,1.0,2021-10-03,CITY OF HAMILTON,2237.0,309,23860,406,24169,0.016798378087632918,24,2021-10-03,2237,0.8359938015143967,0.780166686162893,0.0
2021-10-03,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,<5,7,0,0.93,0.88,2021-10-03,NIAGARA REGION,2246.0,229,17010,432,17239,0.02505945820523232,28,2021-10-03,2246,0.8762664612539439,0.8211357340945304,0.0
2021-10-03,2251,Ottawa,Residence Saint-Louis,3013,Ottawa,198.0,5,10,<5,0.99,0.97,2021-10-03,CITY OF OTTAWA,2251.0,415,28988,580,29403,0.0197258783117369,47,2021-10-03,2251,0.8923350620329671,0.8444140722293711,0.0
2021-10-03,2237,Hamilton,"St. Joseph's Villa, Dundas",2975,Dundas,425.0,6,9,7,1.0,0.95,2021-10-03,CITY OF HAMILTON,2237.0,309,23860,406,24169,0.016798378087632918,24,2021-10-03,2237,0.8359938015143967,0.780166686162893,0.0
2021-10-03,2253,Peel,Tall Pines Long Term Care Centre,M616,Brampton,160.0,<5,<5,<5,0.91,0.88,2021-10-03,PEEL REGION,2253.0,458,113085,973,113543,0.008569440652440044,85,2021-10-03,2253,0.8638477634623934,0.8052395045489422,0.0
2021-10-03,2246,Niagara,The Meadows of Dorchester,M515,Niagara Falls,121.0,0,<5,0,1.0,0.99,2021-10-03,NIAGARA REGION,2246.0,229,17010,432,17239,0.02505945820523232,28,2021-10-03,2246,0.8762664612539439,0.8211357340945304,0.0
2021-10-03,2268,Windsor-Essex,The Village at St. Clair,3046,Windsor,256.0,<5,63,0,0.96,0.93,2021-10-03,WINDSOR-ESSEX COUNTY,2268.0,282,19083,450,19365,0.023237800154918668,38,2021-10-03,2268,0.8564159472918835,0.7975409738177281,0.0
2021-10-03,3895,Toronto,Weston Terrace Care Community,2874,Toronto,224.0,<5,36,<5,0.99,0.97,2021-10-03,TORONTO,3895.0,1173,169239,3511,170412,0.020603009177757436,110,2021-10-03,3895,0.8390718691476384,0.7911857758927497,0.0
2021-10-04,5183,Huron Perth,Blue Water Rest Home,2987,Zurich,65.0,<5,0,<5,0.99,0.97,2021-10-04,HURON PERTH,5183.0,56,2117,65,2173,0.02991256327657616,10,2021-10-04,5183,0.8955270424276099,0.8498194147563942,0.0
2021-10-04,3895,Toronto,Copernicus Lodge,2937,Toronto,228.0,0,22,<5,1.0,0.88,2021-10-04,TORONTO,3895.0,1170,169327,3511,170497,0.020592737702129656,85,2021-10-04,3895,0.8395418989202815,0.7920377201960626,0.0
2021-10-04,2240,Chatham-Kent,Copper Terrace,1115,Chatham,138.0,<5,0,<5,0.94,0.9,2021-10-04,CHATHAM-KENT,2240.0,124,2369,27,2493,0.010830324909747292,8,2021-10-04,2240,0.837237647352519,0.7754331090234259,0.0
2021-10-04,4913,South West,Elgin Manor,M518,St. Thomas,90.0,<5,0,<5,0.98,0.93,2021-10-04,OXFORD ELGIN-ST.THOMAS,4913.0,66,4184,85,4250,0.02,11,2021-10-04,4913,0.8637893326206187,0.8156227531611023,0.0
2021-10-04,2241,Kingston Frontenac L & A,Extendicare Kingston,2616,Kingston,150.0,0,0,<5,0.99,0.99,2021-10-04,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,35,1706,6,1741,0.0034462952326249283,1,2021-10-04,2241,0.8777848607008503,0.8275312222232198,0.0
2021-10-04,2230,Durham,Glen Hill Terrace,3053,Whitby,160.0,<5,0,0,0.97,0.96,2021-10-04,DURHAM REGION,2230.0,189,26530,385,26719,0.01440922190201729,25,2021-10-04,2230,0.8834423450352245,0.8396253603105598,0.0
2021-10-04,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,<5,<5,<5,1.0,1.0,2021-10-04,HALTON REGION,2236.0,188,18467,222,18655,0.011900294827124095,15,2021-10-04,2236,0.8887844453986196,0.8526418400622019,0.0
2021-10-04,3895,Toronto,Ivan Franko Home (Etobicoke),2995,Toronto,85.0,5,<5,7,0.98,0.92,2021-10-04,TORONTO,3895.0,1170,169327,3511,170497,0.020592737702129656,85,2021-10-04,3895,0.8395418989202815,0.7920377201960626,0.0
2021-10-04,2237,Hamilton,Macassa  Lodge,M552,Hamilton,270.0,0,13,<5,0.98,0.96,2021-10-04,CITY OF HAMILTON,2237.0,296,23899,406,24195,0.01678032651374251,26,2021-10-04,2237,0.836479454701504,0.7812161965009312,0.0
2021-10-04,4913,South West,Maple Manor Nursing Home,1049,Tillsonburg,107.0,0,20,<5,1.0,0.98,2021-10-04,OXFORD ELGIN-ST.THOMAS,4913.0,66,4184,85,4250,0.02,11,2021-10-04,4913,0.8637893326206187,0.8156227531611023,0.0
2021-10-04,2246,Niagara,Maple Park Lodge,2891,Fort Erie,96.0,13,0,<5,1.0,0.97,2021-10-04,NIAGARA REGION,2246.0,229,17032,433,17261,0.025085452754765078,23,2021-10-04,2246,0.8769181266164673,0.8225292579059116,0.0
2021-10-04,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,0,7,0,0.93,0.88,2021-10-04,NIAGARA REGION,2246.0,229,17032,433,17261,0.025085452754765078,23,2021-10-04,2246,0.8769181266164673,0.8225292579059116,0.0
2021-10-04,2237,Hamilton,"St. Joseph's Villa, Dundas",2975,Dundas,425.0,6,9,7,1.0,0.95,2021-10-04,CITY OF HAMILTON,2237.0,296,23899,406,24195,0.01678032651374251,26,2021-10-04,2237,0.836479454701504,0.7812161965009312,0.0
2021-10-04,2253,Peel,Tall Pines Long Term Care Centre,M616,Brampton,160.0,<5,<5,<5,0.91,0.88,2021-10-04,PEEL REGION,2253.0,491,113140,973,113631,0.008562804164356558,88,2021-10-04,2253,0.8644899236033879,0.8066558531529767,0.0
2021-10-04,2246,Niagara,The Meadows of Dorchester,M515,Niagara Falls,121.0,0,<5,0,1.0,0.99,2021-10-04,NIAGARA REGION,2246.0,229,17032,433,17261,0.025085452754765078,23,2021-10-04,2246,0.8769181266164673,0.8225292579059116,0.0
2021-10-04,2268,Windsor-Essex,The Village at St. Clair,3046,Windsor,256.0,<5,63,0,0.96,0.93,2021-10-04,WINDSOR-ESSEX COUNTY,2268.0,282,19112,450,19394,0.02320305249046097,29,2021-10-04,2268,0.8571233031497546,0.7991945329659982,0.0
2021-10-04,3895,Toronto,Weston Terrace Care Community,2874,Toronto,224.0,<5,36,<5,0.99,0.97,2021-10-04,TORONTO,3895.0,1170,169327,3511,170497,0.020592737702129656,85,2021-10-04,3895,0.8395418989202815,0.7920377201960626,0.0
2021-10-05,3895,Toronto,Copernicus Lodge,2937,Toronto,228.0,0,22,<5,1.0,0.88,2021-10-05,TORONTO,3895.0,1179,169425,3512,170604,0.020585683805772432,108,2021-10-05,3895,0.8401325655771303,0.7930028152697087,0.0
2021-10-05,2240,Chatham-Kent,Copper Terrace,1115,Chatham,138.0,<5,0,<5,0.94,0.9,2021-10-05,CHATHAM-KENT,2240.0,115,2389,27,2504,0.010782747603833865,11,2021-10-05,2240,0.8376194514503049,0.775921377725402,0.0
2021-10-05,4913,South West,Elgin Manor,M518,St. Thomas,90.0,<5,0,<5,0.98,0.93,2021-10-05,OXFORD ELGIN-ST.THOMAS,4913.0,73,4188,85,4261,0.01994836892748181,11,2021-10-05,4913,0.8643633940771915,0.8168235767981299,0.0
2021-10-05,2241,Kingston Frontenac L & A,Extendicare Kingston,2616,Kingston,150.0,0,0,<5,0.99,0.99,2021-10-05,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,32,1712,6,1744,0.0034403669724770644,3,2021-10-05,2241,0.8783846146939728,0.828789987340522,0.0
2021-10-05,2230,Durham,Glen Hill Terrace,3053,Whitby,160.0,<5,0,0,0.97,0.96,2021-10-05,DURHAM REGION,2230.0,158,26573,386,26731,0.014440163106505555,13,2021-10-05,2230,0.8841997537866273,0.840810893803408,0.0
2021-10-05,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,<5,<5,<5,1.0,1.0,2021-10-05,HALTON REGION,2236.0,177,18486,222,18663,0.011895193698762256,8,2021-10-05,2236,0.8893214912467329,0.8535792526230145,0.0
2021-10-05,3895,Toronto,Ivan Franko Home (Etobicoke),2995,Toronto,85.0,5,<5,7,0.98,0.92,2021-10-05,TORONTO,3895.0,1179,169425,3512,170604,0.020585683805772432,108,2021-10-05,3895,0.8401325655771303,0.7930028152697087,0.0
2021-10-05,2237,Hamilton,Macassa  Lodge,M552,Hamilton,270.0,0,13,<5,0.98,0.96,2021-10-05,CITY OF HAMILTON,2237.0,258,23960,406,24218,0.01676439012304897,23,2021-10-05,2237,0.8372279783552458,0.7825653791709328,0.0
2021-10-05,4913,South West,Maple Manor Nursing Home,1049,Tillsonburg,107.0,0,20,<5,1.0,0.98,2021-10-05,OXFORD ELGIN-ST.THOMAS,4913.0,73,4188,85,4261,0.01994836892748181,11,2021-10-05,4913,0.8643633940771915,0.8168235767981299,0.0
2021-10-05,2246,Niagara,Maple Park Lodge,2891,Fort Erie,96.0,12,<5,<5,1.0,0.97,2021-10-05,NIAGARA REGION,2246.0,203,17072,433,17275,0.025065123010130246,14,2021-10-05,2246,0.8774804114429837,0.8241031678899612,0.0
2021-10-05,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,0,7,0,0.93,0.88,2021-10-05,NIAGARA REGION,2246.0,203,17072,433,17275,0.025065123010130246,14,2021-10-05,2246,0.8774804114429837,0.8241031678899612,0.0
2021-10-05,2253,Peel,Tall Pines Long Term Care Centre,M616,Brampton,160.0,<5,<5,<5,0.91,0.88,2021-10-05,PEEL REGION,2253.0,454,113232,973,113686,0.008558661576623331,55,2021-10-05,2253,0.8651015398788344,0.8078187369372631,0.0
2021-10-05,2268,Windsor-Essex,The Village at St. Clair,3046,Windsor,256.0,<5,63,0,0.96,0.93,2021-10-05,WINDSOR-ESSEX COUNTY,2268.0,256,19153,450,19409,0.02318512030501314,15,2021-10-05,2268,0.8583037606528251,0.8010373327723481,0.0
2021-10-05,3895,Toronto,Weston Terrace Care Community,2874,Toronto,224.0,<5,36,<5,0.99,0.97,2021-10-05,TORONTO,3895.0,1179,169425,3512,170604,0.020585683805772432,108,2021-10-05,3895,0.8401325655771303,0.7930028152697087,0.0
2021-10-06,3895,Toronto,Copernicus Lodge,2937,Toronto,228.0,0,22,<5,1.0,0.88,2021-10-06,TORONTO,3895.0,1144,169540,3516,170684,0.020599470366290923,84,2021-10-06,3895,0.8408626457644549,0.7941641447053539,0.0
2021-10-06,2240,Chatham-Kent,Copper Terrace,1115,Chatham,138.0,<5,0,<5,0.94,0.9,2021-10-06,CHATHAM-KENT,2240.0,94,2418,27,2512,0.010748407643312101,8,2021-10-06,2240,0.8382839374281823,0.7769750101875612,0.0
2021-10-06,4913,South West,Elgin Manor,M518,St. Thomas,90.0,<5,0,<5,0.98,0.93,2021-10-06,OXFORD ELGIN-ST.THOMAS,4913.0,76,4192,86,4268,0.02014995313964386,8,2021-10-06,4913,0.8638495620193412,0.8168800418594321,0.0
2021-10-06,2241,Kingston Frontenac L & A,Extendicare Kingston,2616,Kingston,150.0,0,0,<5,0.99,0.99,2021-10-06,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,33,1714,6,1747,0.0034344590726960505,3,2021-10-06,2241,0.8792573106240853,0.8303863385377854,0.0
2021-10-06,2230,Durham,Glen Hill Terrace,3053,Whitby,160.0,<5,0,0,0.97,0.96,2021-10-06,DURHAM REGION,2230.0,153,26599,386,26752,0.014428827751196173,21,2021-10-06,2230,0.8851964903766332,0.8424778593985042,0.0
2021-10-06,3895,Toronto,Ivan Franko Home (Etobicoke),2995,Toronto,85.0,5,<5,7,0.98,0.92,2021-10-06,TORONTO,3895.0,1144,169540,3516,170684,0.020599470366290923,84,2021-10-06,3895,0.8408626457644549,0.7941641447053539,0.0
2021-10-06,2237,Hamilton,Macassa  Lodge,M552,Hamilton,270.0,0,13,<5,0.98,0.96,2021-10-06,CITY OF HAMILTON,2237.0,251,23999,407,24250,0.016783505154639174,33,2021-10-06,2237,0.8381007083044724,0.7840742556494149,0.0
2021-10-06,4913,South West,Maple Manor Nursing Home,1049,Tillsonburg,107.0,0,20,<5,1.0,0.98,2021-10-06,OXFORD ELGIN-ST.THOMAS,4913.0,76,4192,86,4268,0.02014995313964386,8,2021-10-06,4913,0.8638495620193412,0.8168800418594321,0.0
